Title,Discreption,price
Address:,Facing Gunasekera Gardens Nawala,Land type:,"Commercial, Residential",Land size:,18.0 perches,"Rs 4,100,000 per perch"
Address:,Facing Water Front School Lane Nawala,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 4,500,000 per perch"
Land type:,Residential,Land size:,22.8 perches,"Rs 5,500,000 per perch"
Address:,2nd Lane Galpotha Road Nawala,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,700,000 per perch"
Address:,Hakmana,Land type:,Commercial,Land size:,10.0 acres,"Rs 250,000,000 total price"
Address:,Water Front Facing 15.5 P Bare Land Sale At Facing Temple Road Nawala,Land type:,"Commercial, Residential",Land size:,15.5 perches,"Rs 4,800,000 per perch"
Address:,"Off Nawala Road, Nawala",Land type:,"Commercial, Residential",Land size:,11.0 perches,"Rs 4,200,000 per perch"
Address:,Nawala,Land type:,"Commercial, Residential",Land size:,15.5 perches,"Rs 75,000,000 total price"
Address:,Nawala,Land type:,Residential,Land size:,100.0 perches,"Rs 5,000,000 per perch"
Address:,Nawala,Land type:,Residential,Land size:,11.0 perches,"Rs 4,200,000 per perch"
Address:,Nawala,Land type:,Residential,Land size:,22.65 perches,"Rs 4,400,000 per perch"
Address:,Nawala,Land type:,Commercial,Land size:,17.54 perches,"Rs 7,000,000 per perch"
Land type:,Residential,Land size:,160.0 perches,"Rs 70,000 per perch"
Address:,Nawala,Land type:,Residential,Land size:,7.32 perches,"Rs 20,496,000 total price"
Address:,"Nawala Road, Nawala",Land type:,Residential,Land size:,19.0 perches,"Rs 6,500,000 per perch"
Address:,"Koswatta, Nawala",Land type:,"Agricultural, Commercial, Residential",Land size:,2.0 acres,"Rs 2,600,000 per perch"
Address:,"1st Lane, Nawala",Land type:,Residential,Land size:,7.65 perches,"Rs 2,850,000 per perch"
Address:,"Temple Road, Nawala",Land type:,"Commercial, Residential",Land size:,15.5 perches,"Rs 6,000,000 per perch"
Land type:,Commercial,Land size:,16.0 perches,"Rs 7,000,000 per perch"
Address:,wijayaba mawatha,Land type:,Residential,Land size:,7.0 perches,"Rs 3,900,000 per perch"
Address:,Nawala,Land type:,"Commercial, Residential",Land size:,11.5 perches,"Rs 4,300,000 per perch"
