Title,Discreption,price
Address:,Kotte,Land type:,Other,Land size:,9.06 perches,"Rs 2,700,000 per perch"
Address:,"Kuruduwatta Road,",Land type:,"Commercial, Residential",Land size:,11.0 perches,"Rs 2,800,000 per perch"
Address:,Facing Pagoda Road,Land type:,"Commercial, Residential",Land size:,11.75 perches,"Rs 5,500,000 per perch"
Address:,"Beddagana, Pita Kotte",Land type:,Residential,Land size:,11.0 perches,"Rs 2,400,000 per perch"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,Segera Road Kibulawela Kotte,Land type:,"Commercial, Residential, Other",Land size:,17.6 perches,"Rs 2,350,000 per perch"
Address:,Kotte,Land type:,Residential,Land size:,23.5 perches,"Rs 3,500,000 per perch"
Land type:,"Commercial, Residential",Land size:,6.0 perches,"Rs 3,700,000 per perch"
Address:,Facing Segera Road Kibulawela Kotte,Land type:,"Commercial, Residential",Land size:,21.0 perches,"Rs 1,950,000 per perch"
Address:,Rajamaha Vihara Road,Land type:,Residential,Land size:,9.19 perches,"Rs 22,000,000 total price"
Address:,Ananda Balika Mawatha,Land type:,"Commercial, Residential",Land size:,10.0 perches,"Rs 3,500,000 per perch"
Address:,"New Jayaweera Mawatha, Ethul Kotte",Land type:,Residential,Land size:,12.0 perches,"Rs 3,000,000 per perch"
Address:,250 Meter to Sri Jayawardenapura Mawatha,Land type:,"Commercial, Residential",Land size:,16.4 perches,"Rs 4,000,000 per perch"
Address:,"Facing Mission Road, Ethul Kotte",Land type:,"Commercial, Residential",Land size:,16.0 perches,"Rs 4,200,000 per perch"
Land type:,"Commercial, Residential",Land size:,6.0 perches,"Rs 3,700,000 per perch"
Address:,Kotte pitakotte Rajamaha vihara Rd,Land type:,Residential,Land size:,7.5 perches,"Rs 2,100,000 per perch"
Address:,Kotte near Ananda Balika College.,Land type:,Residential,Land size:,11.69 perches,"Rs 30,000,000 total price"
Address:,Facing Main Road Beddagana,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,000,000 per perch"
Address:,"Ranpokuna Road, Pita Kotte",Land type:,"Commercial, Residential",Land size:,11.0 perches,"Rs 3,500,000 per perch"
Address:,"rajamaha vehara Rd, pitakotte",Land type:,Residential,Land size:,12.9 perches,"Rs 3,200,000 per perch"
Address:,Epitamulla rd,Land type:,Residential,Land size:,6.12 perches,"Rs 16,800,000 total price"
Address:,200 Meter to Pita Kotte Junction,Land type:,"Commercial, Residential",Land size:,12.0 perches,"Rs 3,300,000 per perch"
Address:,Facing Angampitiya Road Ethulkotte,Land type:,"Commercial, Residential",Land size:,48.0 perches,"Rs 2,500,000 per perch"
Address:,DARMAPALA MAWATHA MADIWELA PITAKOTTE -TALAWATHUGODA ROAD PITAKOTTE,Land type:,"Commercial, Residential",Land size:,27.0 perches,"Rs 2,100,000 per perch"
Land type:,"Commercial, Residential",Land size:,36.0 perches,"Rs 5,000,000 per perch"
Address:,Kotte near Seylan Bank,Land type:,"Commercial, Residential",Land size:,11.9 perches,"Rs 38,080,000 total price"
Address:,Segera Road Kibulawela Kotte,Land type:,"Commercial, Residential, Other",Land size:,17.6 perches,"Rs 2,350,000 per perch"
Address:,300 meters to 153 nawarohala - borella Bus routs Madiwela - Kotte,Land type:,Residential,Land size:,12.8 perches,"Rs 16,650,000 total price"
Address:,"Kuruduwatta Road, Pita Kotte",Land type:,"Commercial, Residential",Land size:,11.7 perches,"Rs 2,800,000 per perch"
Address:,Epitamulla rd Kotte,Land type:,"Residential, Other",Land size:,49.0 perches,"Rs 2,500,000 per perch"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,Dharmapala Mawatha Madiwela,Land type:,Residential,Land size:,10.25 perches,"Rs 2,300,000 per perch"
Address:,Facing Pita Kotte Junction,Land type:,"Commercial, Residential",Land size:,38.0 perches,"Rs 5,500,000 per perch"
Land type:,Residential,Land size:,37.25 perches,"Rs 2,500,000 per perch"
Address:,"kotte road , pitakotte",Land type:,Residential,Land size:,4.5 perches,"Rs 5,000,000 total price"
Address:,Kotte,Land type:,Residential,Land size:,17.2 perches,"Rs 2,900,000 per perch"
Address:,"Mirihana Road, Pita Kotte",Land type:,"Commercial, Residential",Land size:,7.55 perches,"Rs 3,000,000 per perch"
Address:,100meters to 153 borella - NawarohalaBus routs thalawathugoda rd madiwela kotte,Land type:,Residential,Land size:,6.0 perches,"Rs 9,000,000 total price"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,"No.39/1/4 Angampitiya Road,Ethul Kotte",Land type:,Residential,Land size:,7.25 perches,"Rs 2,400,000 per perch"
Address:,"Facing Mission Lane, Ethul Kotte",Land type:,"Commercial, Residential",Land size:,26.0 perches,"Rs 2,800,000 per perch"
Address:,Pita Kotte,Land type:,Residential,Land size:,11.3 perches,"Rs 39,550,000 total price"
Address:,Pita Kotte,Land type:,Residential,Land size:,12.4 perches,"Rs 43,400,000 total price"
Address:,Pita Kotte,Land type:,Residential,Land size:,10.0 perches,"Rs 35,000,000 total price"
Address:,DARMAPALA MAWATHA MADIWELA PITAKOTTE -TALAWATHUGODA ROAD PITAKOTTE,Land type:,"Commercial, Residential",Land size:,27.0 perches,"Rs 2,100,000 per perch"
Address:,100 METERS TO PITAKOTTE MAIN ROAD /300 METERS TO PITAKOTTE JUNCTION PITAKOTTE,Land type:,"Commercial, Residential",Land size:,18.0 perches,"Rs 3,200,000 per perch"
Address:,kotte duwa road,Land type:,"Residential, Other",Land size:,11.0 perches,"Rs 2,600,000 per perch"
Address:,kotte baddagana,Land type:,"Residential, Other",Land size:,40.0 perches,"Rs 2,500,000 per perch"
Address:,harischandra mawatha kotte,Land type:,Residential,Land size:,20.0 perches,"Rs 2,600,000 per perch"
Address:,Rajamahavihara Road Pitakotte,Land type:,"Commercial, Residential",Land size:,11.8 perches,"Rs 2,800,000 per perch"
Address:,"Highlevel level road, Pannipitiya",Land type:,"Commercial, Residential, Other",Land size:,59.0 perches,"Rs 2,500,000 per perch"
Address:,Alakeswara Rd Ethul Kotte,Land type:,"Commercial, Residential, Other",Land size:,14.0 perches,"Rs 2,100,000 per perch"
Address:,Facing Colomba Tantree Mawatha,Land type:,"Residential, Other",Land size:,21.9 perches,"Rs 3,000,000 per perch"
Address:,kotte,Land type:,Commercial,Land size:,14.0 perches,"Rs 5,400,000 per perch"
Address:,kotte duwa wathtee road,Land type:,"Residential, Other",Land size:,16.0 perches,"Rs 2,500,000 per perch"
Address:,"Ananda Balika Mawatha, Pita Kotte",Land type:,Residential,Land size:,10.0 perches,"Rs 3,500,000 per perch"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,"Ananda Balika Mawatha, Pagoda Road, Pita Kotte",Land type:,"Agricultural, Commercial, Residential",Land size:,103.0 perches,"Rs 3,500,000 per perch"
Address:,Kotte,Land type:,Residential,Land size:,18.5 perches,"Rs 5,300,000 per perch"
Address:,Kotte,Land type:,Residential,Land size:,4.9 perches,"Rs 7,500,000 total price"
Address:,Pitakotte,Land type:,Residential,Land size:,7.5 perches,"Rs 2,100,000 per perch"
Address:,Kimbulawala Junction,Land type:,Residential,Land size:,61.0 perches,"Rs 183,000,000 total price"
Address:,"siyambalagoda north, polgasowita",Land type:,Residential,Land size:,20.0 perches,"Rs 550,000 per perch"
Address:,Kotte pitakotte Baddagana Duwa Rd,Land type:,Residential,Land size:,19.0 perches,"Rs 2,500,000 per perch"
Land type:,"Commercial, Residential",Land size:,15.0 perches,"Rs 63,750,000 total price"
Address:,thalawathugoda rd,Land type:,Residential,Land size:,6.0 perches,"Rs 14,700,000 total price"
Address:,"madiwela ,kotte",Land type:,Residential,Land size:,6.0 perches,"Rs 2,450,000 per perch"
Address:,Kotte Baddagana,Land type:,"Residential, Other",Land size:,15.0 perches,"Rs 2,600,000 per perch"
Address:,kotte beddagana,Land type:,"Residential, Other",Land size:,10.3 perches,"Rs 3,100,000 per perch"
Address:,"250 Meter to Vihara Mawatha, Beddagana",Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 2,800,000 per perch"
Address:,"Duwa Road, Beddagana",Land type:,Residential,Land size:,18.0 perches,"Rs 2,450,000 per perch"
Address:,"Duwa Road, Ethul Kotte",Land type:,Residential,Land size:,18.0 perches,"Rs 2,450,000 per perch"
Address:,1st lane Beddagana Kotte,Land type:,Residential,Land size:,10.3 perches,"Rs 3,100,000 per perch"
Address:,Rajamaha Viharaya rd Kotte,Land type:,Residential,Land size:,13.5 perches,"Rs 40,000,000 total price"
Address:,"Colambathanthri Mawatha, Ethul Kotte",Land type:,Residential,Land size:,6.75 perches,"Rs 3,000,000 per perch"
Address:,"Facing Pagoda Road, Pita Kotte",Land type:,"Commercial, Residential",Land size:,45.0 perches,"Rs 6,000,000 per perch"
Address:,beddagana duwa road,Land type:,Residential,Land size:,20.0 perches,"Rs 2,500,000 per perch"
Address:,Kotte pitakotte kolambe Thanthri mawatha,Land type:,Residential,Land size:,6.75 perches,"Rs 3,000,000 per perch"
Address:,Facing Baddagana Road Baddagana Pitakotte,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,000,000 per perch"
Address:,Baddagana Road,Land type:,"Commercial, Residential, Other",Land size:,10.0 perches,"Rs 1,900,000 per perch"
Address:,New Jayaweera Road Ethulkotte,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,700,000 per perch"
Address:,"Beddagana Road, Kotte",Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,000,000 per perch"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,Kotte pitakotte junction,Land type:,Residential,Land size:,12.0 perches,"Rs 3,000,000 per perch"
Address:,Facing Baddagana Road Baddagana Pitakotte,Land type:,"Commercial, Residential",Land size:,20.0 perches,"Rs 3,000,000 per perch"
Address:,Ethulkotte,Land type:,Residential,Land size:,12.0 perches,"Rs 1,600,000 per perch"
Address:,"Rajamaha Vihara Road, Pita Kotte",Land type:,Residential,Land size:,9.19 perches,"Rs 22,000,000 total price"
Address:,Pita Kotte,Land type:,Residential,Land size:,11.69 perches,"Rs 29,225,000 total price"
Address:,Angampitiya Road,Land type:,"Residential, Other",Land size:,6.7 perches,"Rs 19,000,000 total price"
Address:,12 Feet Road 2nd Block Alakeswara Road Ethul Kotte,Land type:,"Commercial, Residential",Land size:,14.0 perches,"Rs 2,100,000 per perch"
Address:,Rajamahavihara Road Pitakotte,Land type:,"Commercial, Residential",Land size:,11.8 perches,"Rs 2,800,000 per perch"
Address:,Facing Angampitiya Road Ethulkotte,Land type:,"Commercial, Residential",Land size:,48.0 perches,"Rs 2,500,000 per perch"
Address:,"Duwa Road, Beddagana, Pita Kotte",Land type:,Residential,Land size:,18.5 perches,"Rs 2,500,000 per perch"
Address:,"Wanaguru Mawatha, Hokandara",Land type:,Residential,Land size:,8.0 perches,"Rs 800,000 per perch"
Address:,"Rampart Road, Ethul Kotte",Land type:,"Residential, Other",Land size:,22.0 perches,"Rs 2,700,000 per perch"
Address:,"Sigera rd Kibulawala junction ,Kotte",Land type:,Residential,Land size:,8.5 perches,"Rs 17,600,000 total price"
Address:,Pagoda Road,Land type:,"Commercial, Residential, Other",Land size:,15.0 perches,"Rs 3,600,000 per perch"
Land type:,Residential,Land size:,10.0 perches,"Rs 2,300,000 per perch"
Address:,Ethu Kotte,Land type:,Residential,Land size:,16.5 perches,"Rs 4,000,000 per perch"
Land type:,Residential,Land size:,20.0 perches,"Rs 2,700,000 per perch"
Address:,Kotte near Ananda Balika College.,Land type:,Residential,Land size:,11.69 perches,"Rs 30,000,000 total price"
Address:,"Pita Kotte, Kotte",Land type:,"Commercial, Residential",Land size:,15.0 perches,"Rs 2,450,000 per perch"
Land type:,"Commercial, Residential, Other",Land size:,15.85 perches,"Rs 63,400,000 total price"
Address:,"Rajamaha Vihara Road, Pita Kotte",Land type:,"Commercial, Residential",Land size:,9.2 perches,"Rs 22,000,000 total price"
Address:,Pitakotte Junction Pitakotte,Land type:,"Commercial, Other",Land size:,15.0 perches,"Rs 5,800,000 per perch"
Address:,Baddagana Pitakotte,Land type:,"Commercial, Residential, Other",Land size:,18.0 perches,"Rs 2,500,000 per perch"
Address:,Baddagana Road Baddagana Pitakotte,Land type:,"Commercial, Residential, Other",Land size:,18.0 perches,"Rs 2,500,000 per perch"
Address:,Lane Segera Road Kibulawela Kotte,Land type:,"Commercial, Residential, Other",Land size:,6.0 perches,"Rs 2,100,000 per perch"
Address:,", mandala pedesa ,madiwela ,kotte",Land type:,"Commercial, Residential",Land size:,8.0 perches,"Rs 1,550,000 per perch"
Address:,"Egodawaththa rd, 500 m to ja- pura campus",Land type:,"Residential, Other",Land size:,11.0 perches,"Rs 1,800,000 per perch"
Address:,Kotte,Land type:,Commercial,Land size:,8.0 perches,"Rs 3,500,000 per perch"
Address:,Ethul Kotte,Land type:,Residential,Land size:,14.03 perches,"Rs 28,060,000 total price"
Address:,Facing 10 Feet Road Obahena Road Kotte,Land type:,"Commercial, Residential",Land size:,52.0 perches,"Rs 1,175,000 per perch"
Address:,Kotte pitakotte Baddagana,Land type:,Residential,Land size:,19.2 perches,"Rs 2,700,000 per perch"
